x,y,z,roll,pitch,yaw,v
9.088171386718750000e+01,6.227996826171875000e+00,1.306643337011337280e-01,0.000000000000000000e+00,3.600583496093750000e+02,-1.020709514617919922e+01,2.999999973743836090e+00
9.102934265136718750e+01,6.201416015625000000e+00,1.317366808652877808e-01,0.000000000000000000e+00,3.600452270507812500e+02,-1.020736980438232422e+01,2.999999939142134586e+00
9.102934265136718750e+01,6.201416015625000000e+00,1.317366808652877808e-01,0.000000000000000000e+00,3.600452270507812500e+02,-1.020736980438232422e+01,2.999999939142134586e+00
9.102934265136718750e+01,6.201416015625000000e+00,1.317366808652877808e-01,0.000000000000000000e+00,3.600452270507812500e+02,-1.020736980438232422e+01,2.999999939142134586e+00
9.117698669433593750e+01,6.174942493438720703e+00,1.317366808652877808e-01,0.000000000000000000e+00,3.600452270507812500e+02,-9.692963600158691406e+00,2.999999907364562013e+00
9.117698669433593750e+01,6.174942493438720703e+00,1.317366808652877808e-01,0.000000000000000000e+00,3.600452270507812500e+02,-9.692963600158691406e+00,2.999999907364562013e+00
9.117698669433593750e+01,6.174942493438720703e+00,1.317366808652877808e-01,0.000000000000000000e+00,3.600452270507812500e+02,-9.692963600158691406e+00,2.999999907364562013e+00
9.132484436035156250e+01,6.149687290191650391e+00,1.317366808652877808e-01,0.000000000000000000e+00,3.600452270507812500e+02,-9.692935943603515625e+00,2.999999907364562013e+00
9.132484436035156250e+01,6.149687290191650391e+00,1.317366808652877808e-01,0.000000000000000000e+00,3.600452270507812500e+02,-9.692935943603515625e+00,2.999999907364562013e+00
9.132484436035156250e+01,6.149687290191650391e+00,1.317366808652877808e-01,0.000000000000000000e+00,3.600452270507812500e+02,-9.692935943603515625e+00,2.999999907364562013e+00
9.132484436035156250e+01,6.149687290191650391e+00,1.317366808652877808e-01,0.000000000000000000e+00,3.600452270507812500e+02,-9.692935943603515625e+00,2.999999907364562013e+00
9.147270202636718750e+01,6.124432086944580078e+00,1.317366808652877808e-01,0.000000000000000000e+00,3.600452270507812500e+02,-9.692815780639648438e+00,2.999999907364562013e+00
9.147270202636718750e+01,6.124432086944580078e+00,1.317366808652877808e-01,0.000000000000000000e+00,3.600452270507812500e+02,-9.692815780639648438e+00,2.999999907364562013e+00
9.147270202636718750e+01,6.124432086944580078e+00,1.317366808652877808e-01,0.000000000000000000e+00,3.600452270507812500e+02,-9.692815780639648438e+00,2.999999907364562013e+00
9.162071990966796875e+01,6.100135803222656250e+00,1.317366808652877808e-01,0.000000000000000000e+00,3.600452270507812500e+02,-8.775897979736328125e+00,2.999999907364562013e+00
9.162071990966796875e+01,6.100135803222656250e+00,1.317366808652877808e-01,0.000000000000000000e+00,3.600452270507812500e+02,-8.775897979736328125e+00,2.999999907364562013e+00
9.162071990966796875e+01,6.100135803222656250e+00,1.317366808652877808e-01,0.000000000000000000e+00,3.600452270507812500e+02,-8.775897979736328125e+00,2.999999907364562013e+00
9.162071990966796875e+01,6.100135803222656250e+00,1.317366808652877808e-01,0.000000000000000000e+00,3.600452270507812500e+02,-8.775897979736328125e+00,2.999999907364562013e+00
9.176896667480468750e+01,6.077250480651855469e+00,1.317366808652877808e-01,0.000000000000000000e+00,3.600452270507812500e+02,-8.776086807250976562e+00,2.999999907364562013e+00
9.176896667480468750e+01,6.077250480651855469e+00,1.317366808652877808e-01,0.000000000000000000e+00,3.600452270507812500e+02,-8.776086807250976562e+00,2.999999907364562013e+00
9.176896667480468750e+01,6.077250480651855469e+00,1.317366808652877808e-01,0.000000000000000000e+00,3.600452270507812500e+02,-8.776086807250976562e+00,2.999999907364562013e+00
9.176896667480468750e+01,6.077250480651855469e+00,1.317366808652877808e-01,0.000000000000000000e+00,3.600452270507812500e+02,-8.776086807250976562e+00,2.999999907364562013e+00
9.191721343994140625e+01,6.054364681243896484e+00,1.317366808652877808e-01,0.000000000000000000e+00,3.600452270507812500e+02,-8.777001380920410156e+00,2.999999907364562013e+00
9.191721343994140625e+01,6.054364681243896484e+00,1.317366808652877808e-01,0.000000000000000000e+00,3.600452270507812500e+02,-8.777001380920410156e+00,2.999999907364562013e+00
9.191721343994140625e+01,6.054364681243896484e+00,1.317366808652877808e-01,0.000000000000000000e+00,3.600452270507812500e+02,-8.777001380920410156e+00,2.999999907364562013e+00
9.191721343994140625e+01,6.054364681243896484e+00,1.317366808652877808e-01,0.000000000000000000e+00,3.600452270507812500e+02,-8.777001380920410156e+00,2.999999907364562013e+00
9.206539916992187500e+01,6.031107425689697266e+00,1.317366808652877808e-01,0.000000000000000000e+00,3.600452270507812500e+02,-8.972716331481933594e+00,2.999999975369963323e+00
9.206539916992187500e+01,6.031107425689697266e+00,1.317366808652877808e-01,0.000000000000000000e+00,3.600452270507812500e+02,-8.972716331481933594e+00,2.999999975369963323e+00
9.221356201171875000e+01,6.007712841033935547e+00,1.325349509716033936e-01,0.000000000000000000e+00,3.600321655273437500e+02,-8.972636222839355469e+00,2.999999941512480284e+00
9.221356201171875000e+01,6.007712841033935547e+00,1.325349509716033936e-01,0.000000000000000000e+00,3.600321655273437500e+02,-8.972636222839355469e+00,2.999999941512480284e+00
9.221356201171875000e+01,6.007712841033935547e+00,1.325349509716033936e-01,0.000000000000000000e+00,3.600321655273437500e+02,-8.972636222839355469e+00,2.999999941512480284e+00
9.236172485351562500e+01,5.984318256378173828e+00,1.325349509716033936e-01,0.000000000000000000e+00,3.600321655273437500e+02,-8.953906059265136719e+00,2.999999907655344522e+00
9.236172485351562500e+01,5.984318256378173828e+00,1.325349509716033936e-01,0.000000000000000000e+00,3.600321655273437500e+02,-8.953906059265136719e+00,2.999999907655344522e+00
9.236172485351562500e+01,5.984318256378173828e+00,1.325349509716033936e-01,0.000000000000000000e+00,3.600321655273437500e+02,-8.953906059265136719e+00,2.999999907655344522e+00
9.236172485351562500e+01,5.984318256378173828e+00,1.325349509716033936e-01,0.000000000000000000e+00,3.600321655273437500e+02,-8.953906059265136719e+00,2.999999907655344522e+00
9.250959777832031250e+01,5.959136486053466797e+00,1.325349509716033936e-01,0.000000000000000000e+00,3.600321655273437500e+02,-9.670801162719726562e+00,2.999999907364562013e+00
9.250959777832031250e+01,5.959136486053466797e+00,1.325349509716033936e-01,0.000000000000000000e+00,3.600321655273437500e+02,-9.670801162719726562e+00,2.999999907364562013e+00
9.250959777832031250e+01,5.959136486053466797e+00,1.325349509716033936e-01,0.000000000000000000e+00,3.600321655273437500e+02,-9.670801162719726562e+00,2.999999907364562013e+00
9.265746307373046875e+01,5.933938503265380859e+00,1.325349509716033936e-01,0.000000000000000000e+00,3.600321655273437500e+02,-9.670571327209472656e+00,2.999999907364562013e+00
9.265746307373046875e+01,5.933938503265380859e+00,1.325349509716033936e-01,0.000000000000000000e+00,3.600321655273437500e+02,-9.670571327209472656e+00,2.999999907364562013e+00
9.265746307373046875e+01,5.933938503265380859e+00,1.325349509716033936e-01,0.000000000000000000e+00,3.600321655273437500e+02,-9.670571327209472656e+00,2.999999907364562013e+00
9.265746307373046875e+01,5.933938503265380859e+00,1.325349509716033936e-01,0.000000000000000000e+00,3.600321655273437500e+02,-9.670571327209472656e+00,2.999999907364562013e+00
9.280519104003906250e+01,5.907963275909423828e+00,1.325349509716033936e-01,0.000000000000000000e+00,3.600321655273437500e+02,-1.085220050811767578e+01,2.999999907364562013e+00
9.280519104003906250e+01,5.907963275909423828e+00,1.325349509716033936e-01,0.000000000000000000e+00,3.600321655273437500e+02,-1.085220050811767578e+01,2.999999907364562013e+00
9.280519104003906250e+01,5.907963275909423828e+00,1.325349509716033936e-01,0.000000000000000000e+00,3.600321655273437500e+02,-1.085220050811767578e+01,2.999999907364562013e+00
9.295250701904296875e+01,5.879721641540527344e+00,1.325349509716033936e-01,0.000000000000000000e+00,3.600321655273437500e+02,-1.085207843780517578e+01,2.999999907364562013e+00
9.295250701904296875e+01,5.879721641540527344e+00,1.325349509716033936e-01,0.000000000000000000e+00,3.600321655273437500e+02,-1.085207843780517578e+01,2.999999907364562013e+00
9.295250701904296875e+01,5.879721641540527344e+00,1.325349509716033936e-01,0.000000000000000000e+00,3.600321655273437500e+02,-1.085207843780517578e+01,2.999999907364562013e+00
9.309982299804687500e+01,5.851480484008789062e+00,1.325349509716033936e-01,0.000000000000000000e+00,3.600321655273437500e+02,-1.085181713104248047e+01,2.999999907364562013e+00
9.309982299804687500e+01,5.851480484008789062e+00,1.325349509716033936e-01,0.000000000000000000e+00,3.600321655273437500e+02,-1.085181713104248047e+01,2.999999907364562013e+00
9.309982299804687500e+01,5.851480484008789062e+00,1.325349509716033936e-01,0.000000000000000000e+00,3.600321655273437500e+02,-1.085181713104248047e+01,2.999999907364562013e+00
9.309982299804687500e+01,5.851480484008789062e+00,1.325349509716033936e-01,0.000000000000000000e+00,3.600321655273437500e+02,-1.085181713104248047e+01,2.999999907364562013e+00
9.324711608886718750e+01,5.823104858398437500e+00,1.325349509716033936e-01,0.000000000000000000e+00,3.600321655273437500e+02,-1.095350360870361328e+01,2.999999982295477263e+00
9.324711608886718750e+01,5.823104858398437500e+00,1.325349509716033936e-01,0.000000000000000000e+00,3.600321655273437500e+02,-1.095350360870361328e+01,2.999999982295477263e+00
9.339438629150390625e+01,5.794602870941162109e+00,1.330634206533432007e-01,0.000000000000000000e+00,3.600190734863281250e+02,-1.095363903045654297e+01,2.999999948221728108e+00
9.339438629150390625e+01,5.794602870941162109e+00,1.330634206533432007e-01,0.000000000000000000e+00,3.600190734863281250e+02,-1.095363903045654297e+01,2.999999948221728108e+00
9.339438629150390625e+01,5.794602870941162109e+00,1.330634206533432007e-01,0.000000000000000000e+00,3.600190734863281250e+02,-1.095363903045654297e+01,2.999999948221728108e+00
9.339438629150390625e+01,5.794602870941162109e+00,1.330634206533432007e-01,0.000000000000000000e+00,3.600190734863281250e+02,-1.095363903045654297e+01,2.999999948221728108e+00
9.354165649414062500e+01,5.766100883483886719e+00,1.330634206533432007e-01,0.000000000000000000e+00,3.600190734863281250e+02,-1.095513534545898438e+01,2.999999914147426061e+00
9.354165649414062500e+01,5.766100883483886719e+00,1.330634206533432007e-01,0.000000000000000000e+00,3.600190734863281250e+02,-1.095513534545898438e+01,2.999999914147426061e+00
9.354165649414062500e+01,5.766100883483886719e+00,1.330634206533432007e-01,0.000000000000000000e+00,3.600190734863281250e+02,-1.095513534545898438e+01,2.999999914147426061e+00
9.354165649414062500e+01,5.766100883483886719e+00,1.330634206533432007e-01,0.000000000000000000e+00,3.600190734863281250e+02,-1.095513534545898438e+01,2.999999914147426061e+00
9.368878173828125000e+01,5.736875534057617188e+00,1.330634206533432007e-01,0.000000000000000000e+00,3.600190734863281250e+02,-1.130466175079345703e+01,2.999999907364562013e+00
9.368878173828125000e+01,5.736875534057617188e+00,1.330634206533432007e-01,0.000000000000000000e+00,3.600190734863281250e+02,-1.130466175079345703e+01,2.999999907364562013e+00
9.368878173828125000e+01,5.736875534057617188e+00,1.330634206533432007e-01,0.000000000000000000e+00,3.600190734863281250e+02,-1.130466175079345703e+01,2.999999907364562013e+00
9.383586883544921875e+01,5.707471847534179688e+00,1.330634206533432007e-01,0.000000000000000000e+00,3.600190734863281250e+02,-1.130452251434326172e+01,2.999999907364562013e+00
9.383586883544921875e+01,5.707471847534179688e+00,1.330634206533432007e-01,0.000000000000000000e+00,3.600190734863281250e+02,-1.130452251434326172e+01,2.999999907364562013e+00
9.383586883544921875e+01,5.707471847534179688e+00,1.330634206533432007e-01,0.000000000000000000e+00,3.600190734863281250e+02,-1.130452251434326172e+01,2.999999907364562013e+00
9.398293304443359375e+01,5.677946567535400391e+00,1.330634206533432007e-01,0.000000000000000000e+00,3.600190734863281250e+02,-1.188218212127685547e+01,2.999999907364562013e+00
9.398293304443359375e+01,5.677946567535400391e+00,1.330634206533432007e-01,0.000000000000000000e+00,3.600190734863281250e+02,-1.188218212127685547e+01,2.999999907364562013e+00
9.398293304443359375e+01,5.677946567535400391e+00,1.330634206533432007e-01,0.000000000000000000e+00,3.600190734863281250e+02,-1.188218212127685547e+01,2.999999907364562013e+00
9.398293304443359375e+01,5.677946567535400391e+00,1.330634206533432007e-01,0.000000000000000000e+00,3.600190734863281250e+02,-1.188218212127685547e+01,2.999999907364562013e+00
9.412972259521484375e+01,5.647061347961425781e+00,1.330634206533432007e-01,0.000000000000000000e+00,3.600190734863281250e+02,-1.188230037689208984e+01,2.999999907364562013e+00
9.412972259521484375e+01,5.647061347961425781e+00,1.330634206533432007e-01,0.000000000000000000e+00,3.600190734863281250e+02,-1.188230037689208984e+01,2.999999907364562013e+00
9.412972259521484375e+01,5.647061347961425781e+00,1.330634206533432007e-01,0.000000000000000000e+00,3.600190734863281250e+02,-1.188230037689208984e+01,2.999999907364562013e+00
9.427651214599609375e+01,5.616176128387451172e+00,1.330634206533432007e-01,0.000000000000000000e+00,3.600190734863281250e+02,-1.188279151916503906e+01,2.999999907364562013e+00
9.427651214599609375e+01,5.616176128387451172e+00,1.330634206533432007e-01,0.000000000000000000e+00,3.600190734863281250e+02,-1.188279151916503906e+01,2.999999907364562013e+00
9.427651214599609375e+01,5.616176128387451172e+00,1.330634206533432007e-01,0.000000000000000000e+00,3.600190734863281250e+02,-1.188279151916503906e+01,2.999999907364562013e+00
9.442329406738281250e+01,5.585272312164306641e+00,1.330634206533432007e-01,0.000000000000000000e+00,3.600190734863281250e+02,-1.190105724334716797e+01,2.999999987541278834e+00
9.442329406738281250e+01,5.585272312164306641e+00,1.330634206533432007e-01,0.000000000000000000e+00,3.600190734863281250e+02,-1.190105724334716797e+01,2.999999987541278834e+00
9.457006835937500000e+01,5.554338932037353516e+00,1.333223879337310791e-01,0.000000000000000000e+00,3.600059814453125000e+02,-1.190095806121826172e+01,2.999999953277439069e+00
9.457006835937500000e+01,5.554338932037353516e+00,1.333223879337310791e-01,0.000000000000000000e+00,3.600059814453125000e+02,-1.190095806121826172e+01,2.999999953277439069e+00
9.457006835937500000e+01,5.554338932037353516e+00,1.333223879337310791e-01,0.000000000000000000e+00,3.600059814453125000e+02,-1.190095806121826172e+01,2.999999953277439069e+00
9.457006835937500000e+01,5.554338932037353516e+00,1.333223879337310791e-01,0.000000000000000000e+00,3.600059814453125000e+02,-1.190095806121826172e+01,2.999999953277439069e+00
9.471684265136718750e+01,5.523406028747558594e+00,1.333223879337310791e-01,0.000000000000000000e+00,3.600059814453125000e+02,-1.190079784393310547e+01,2.999999919013845773e+00
9.471684265136718750e+01,5.523406028747558594e+00,1.333223879337310791e-01,0.000000000000000000e+00,3.600059814453125000e+02,-1.190079784393310547e+01,2.999999919013845773e+00
9.471684265136718750e+01,5.523406028747558594e+00,1.333223879337310791e-01,0.000000000000000000e+00,3.600059814453125000e+02,-1.190079784393310547e+01,2.999999919013845773e+00
9.486360168457031250e+01,5.492380142211914062e+00,1.333223879337310791e-01,0.000000000000000000e+00,3.600059814453125000e+02,-1.195620346069335938e+01,2.999999907364562013e+00
9.486360168457031250e+01,5.492380142211914062e+00,1.333223879337310791e-01,0.000000000000000000e+00,3.600059814453125000e+02,-1.195620346069335938e+01,2.999999907364562013e+00
9.486360168457031250e+01,5.492380142211914062e+00,1.333223879337310791e-01,0.000000000000000000e+00,3.600059814453125000e+02,-1.195620346069335938e+01,2.999999907364562013e+00
9.501034545898437500e+01,5.461305618286132812e+00,1.333223879337310791e-01,0.000000000000000000e+00,3.600059814453125000e+02,-1.195606422424316406e+01,2.999999907364562013e+00
9.501034545898437500e+01,5.461305618286132812e+00,1.333223879337310791e-01,0.000000000000000000e+00,3.600059814453125000e+02,-1.195606422424316406e+01,2.999999907364562013e+00
9.501034545898437500e+01,5.461305618286132812e+00,1.333223879337310791e-01,0.000000000000000000e+00,3.600059814453125000e+02,-1.195606422424316406e+01,2.999999907364562013e+00
9.515708923339843750e+01,5.430231571197509766e+00,1.333223879337310791e-01,0.000000000000000000e+00,3.600059814453125000e+02,-1.195360469818115234e+01,2.999999907364562013e+00
9.515708923339843750e+01,5.430231571197509766e+00,1.333223879337310791e-01,0.000000000000000000e+00,3.600059814453125000e+02,-1.195360469818115234e+01,2.999999907364562013e+00
9.515708923339843750e+01,5.430231571197509766e+00,1.333223879337310791e-01,0.000000000000000000e+00,3.600059814453125000e+02,-1.195360469818115234e+01,2.999999907364562013e+00
9.530380249023437500e+01,5.399003982543945312e+00,1.333223879337310791e-01,0.000000000000000000e+00,3.600059814453125000e+02,-1.201865863800048828e+01,2.999999907364562013e+00
9.530380249023437500e+01,5.399003982543945312e+00,1.333223879337310791e-01,0.000000000000000000e+00,3.600059814453125000e+02,-1.201865863800048828e+01,2.999999907364562013e+00
9.530380249023437500e+01,5.399003982543945312e+00,1.333223879337310791e-01,0.000000000000000000e+00,3.600059814453125000e+02,-1.201865863800048828e+01,2.999999907364562013e+00
9.545051574707031250e+01,5.367769241333007812e+00,1.333223879337310791e-01,0.000000000000000000e+00,3.600059814453125000e+02,-1.201869201660156250e+01,2.999999907364562013e+00
9.545051574707031250e+01,5.367769241333007812e+00,1.333223879337310791e-01,0.000000000000000000e+00,3.600059814453125000e+02,-1.201869201660156250e+01,2.999999907364562013e+00
9.545051574707031250e+01,5.367769241333007812e+00,1.333223879337310791e-01,0.000000000000000000e+00,3.600059814453125000e+02,-1.201869201660156250e+01,2.999999907364562013e+00
9.545051574707031250e+01,5.367769241333007812e+00,1.333223879337310791e-01,0.000000000000000000e+00,3.600059814453125000e+02,-1.201869201660156250e+01,2.999999907364562013e+00
9.559723663330078125e+01,5.336566448211669922e+00,1.333223879337310791e-01,0.000000000000000000e+00,3.600059814453125000e+02,-1.198602199554443359e+01,2.999999985658916124e+00
9.559723663330078125e+01,5.336566448211669922e+00,1.333223879337310791e-01,0.000000000000000000e+00,3.600059814453125000e+02,-1.198602199554443359e+01,2.999999985658916124e+00
9.559723663330078125e+01,5.336566448211669922e+00,1.333223879337310791e-01,0.000000000000000000e+00,3.600059814453125000e+02,-1.198602199554443359e+01,2.999999985658916124e+00
9.574397277832031250e+01,5.305454254150390625e+00,1.333223879337310791e-01,0.000000000000000000e+00,3.600059814453125000e+02,-1.197037601470947266e+01,2.999999956883352414e+00
9.574397277832031250e+01,5.305454254150390625e+00,1.333223879337310791e-01,0.000000000000000000e+00,3.600059814453125000e+02,-1.197037601470947266e+01,2.999999956883352414e+00
9.589070892333984375e+01,5.274343490600585938e+00,1.333097368478775024e-01,0.000000000000000000e+00,3.599927978515625000e+02,-1.197010326385498047e+01,2.999999922466826785e+00
9.589070892333984375e+01,5.274343490600585938e+00,1.333097368478775024e-01,0.000000000000000000e+00,3.599927978515625000e+02,-1.197010326385498047e+01,2.999999922466826785e+00
9.589070892333984375e+01,5.274343490600585938e+00,1.333097368478775024e-01,0.000000000000000000e+00,3.599927978515625000e+02,-1.197010326385498047e+01,2.999999922466826785e+00
9.603750610351562500e+01,5.243499755859375000e+00,1.333097368478775024e-01,0.000000000000000000e+00,3.599927978515625000e+02,-1.178491687774658203e+01,2.999999907364562013e+00
9.603750610351562500e+01,5.243499755859375000e+00,1.333097368478775024e-01,0.000000000000000000e+00,3.599927978515625000e+02,-1.178491687774658203e+01,2.999999907364562013e+00
9.603750610351562500e+01,5.243499755859375000e+00,1.333097368478775024e-01,0.000000000000000000e+00,3.599927978515625000e+02,-1.178491687774658203e+01,2.999999907364562013e+00
9.618434143066406250e+01,5.212863922119140625e+00,1.333097368478775024e-01,0.000000000000000000e+00,3.599927978515625000e+02,-1.178469371795654297e+01,2.999999907364562013e+00
9.618434143066406250e+01,5.212863922119140625e+00,1.333097368478775024e-01,0.000000000000000000e+00,3.599927978515625000e+02,-1.178469371795654297e+01,2.999999907364562013e+00
9.618434143066406250e+01,5.212863922119140625e+00,1.333097368478775024e-01,0.000000000000000000e+00,3.599927978515625000e+02,-1.178469371795654297e+01,2.999999907364562013e+00
9.633117675781250000e+01,5.182228565216064453e+00,1.333097368478775024e-01,0.000000000000000000e+00,3.599927978515625000e+02,-1.178241729736328125e+01,2.999999907364562013e+00
9.633117675781250000e+01,5.182228565216064453e+00,1.333097368478775024e-01,0.000000000000000000e+00,3.599927978515625000e+02,-1.178241729736328125e+01,2.999999907364562013e+00
9.633117675781250000e+01,5.182228565216064453e+00,1.333097368478775024e-01,0.000000000000000000e+00,3.599927978515625000e+02,-1.178241729736328125e+01,2.999999907364562013e+00
9.633117675781250000e+01,5.182228565216064453e+00,1.333097368478775024e-01,0.000000000000000000e+00,3.599927978515625000e+02,-1.178241729736328125e+01,2.999999907364562013e+00
9.647817993164062500e+01,5.152383327484130859e+00,1.333097368478775024e-01,0.000000000000000000e+00,3.599927978515625000e+02,-1.143097496032714844e+01,2.999999907364562013e+00
9.647817993164062500e+01,5.152383327484130859e+00,1.333097368478775024e-01,0.000000000000000000e+00,3.599927978515625000e+02,-1.143097496032714844e+01,2.999999907364562013e+00
9.647817993164062500e+01,5.152383327484130859e+00,1.333097368478775024e-01,0.000000000000000000e+00,3.599927978515625000e+02,-1.143097496032714844e+01,2.999999907364562013e+00
9.662520599365234375e+01,5.122655391693115234e+00,1.333097368478775024e-01,0.000000000000000000e+00,3.599927978515625000e+02,-1.143117713928222656e+01,2.999999907364562013e+00
9.662520599365234375e+01,5.122655391693115234e+00,1.333097368478775024e-01,0.000000000000000000e+00,3.599927978515625000e+02,-1.143117713928222656e+01,2.999999907364562013e+00
9.662520599365234375e+01,5.122655391693115234e+00,1.333097368478775024e-01,0.000000000000000000e+00,3.599927978515625000e+02,-1.143117713928222656e+01,2.999999907364562013e+00
9.662520599365234375e+01,5.122655391693115234e+00,1.333097368478775024e-01,0.000000000000000000e+00,3.599927978515625000e+02,-1.143117713928222656e+01,2.999999907364562013e+00
9.662520599365234375e+01,5.122655391693115234e+00,1.333097368478775024e-01,0.000000000000000000e+00,3.599927978515625000e+02,-1.143117713928222656e+01,2.999999907364562013e+00
9.677223968505859375e+01,5.092972278594970703e+00,1.333097368478775024e-01,0.000000000000000000e+00,3.599927978515625000e+02,-1.133169841766357422e+01,2.999999962687866617e+00
9.677223968505859375e+01,5.092972278594970703e+00,1.333097368478775024e-01,0.000000000000000000e+00,3.599927978515625000e+02,-1.133169841766357422e+01,2.999999962687866617e+00
9.677223968505859375e+01,5.092972278594970703e+00,1.333097368478775024e-01,0.000000000000000000e+00,3.599927978515625000e+02,-1.133169841766357422e+01,2.999999962687866617e+00
9.691931915283203125e+01,5.063499927520751953e+00,1.333097368478775024e-01,0.000000000000000000e+00,3.599927978515625000e+02,-1.133141422271728516e+01,2.999999959325017507e+00
9.691931915283203125e+01,5.063499927520751953e+00,1.333097368478775024e-01,0.000000000000000000e+00,3.599927978515625000e+02,-1.133141422271728516e+01,2.999999959325017507e+00
9.706639862060546875e+01,5.034027576446533203e+00,1.330224573612213135e-01,0.000000000000000000e+00,3.599796142578125000e+02,-1.133207893371582031e+01,2.999999924796563633e+00
9.706639862060546875e+01,5.034027576446533203e+00,1.330224573612213135e-01,0.000000000000000000e+00,3.599796142578125000e+02,-1.133207893371582031e+01,2.999999924796563633e+00
9.706639862060546875e+01,5.034027576446533203e+00,1.330224573612213135e-01,0.000000000000000000e+00,3.599796142578125000e+02,-1.133207893371582031e+01,2.999999924796563633e+00
9.721356964111328125e+01,5.005023479461669922e+00,1.330224573612213135e-01,0.000000000000000000e+00,3.599796142578125000e+02,-1.096261405944824219e+01,2.999999907364562013e+00
9.721356964111328125e+01,5.005023479461669922e+00,1.330224573612213135e-01,0.000000000000000000e+00,3.599796142578125000e+02,-1.096261405944824219e+01,2.999999907364562013e+00
9.721356964111328125e+01,5.005023479461669922e+00,1.330224573612213135e-01,0.000000000000000000e+00,3.599796142578125000e+02,-1.096261405944824219e+01,2.999999907364562013e+00
9.721356964111328125e+01,5.005023479461669922e+00,1.330224573612213135e-01,0.000000000000000000e+00,3.599796142578125000e+02,-1.096261405944824219e+01,2.999999907364562013e+00
9.736083221435546875e+01,4.976498126983642578e+00,1.330224573612213135e-01,0.000000000000000000e+00,3.599796142578125000e+02,-1.096257686614990234e+01,2.999999907364562013e+00
9.736083221435546875e+01,4.976498126983642578e+00,1.330224573612213135e-01,0.000000000000000000e+00,3.599796142578125000e+02,-1.096257686614990234e+01,2.999999907364562013e+00
9.736083221435546875e+01,4.976498126983642578e+00,1.330224573612213135e-01,0.000000000000000000e+00,3.599796142578125000e+02,-1.096257686614990234e+01,2.999999907364562013e+00
9.750809478759765625e+01,4.947972774505615234e+00,1.330224573612213135e-01,0.000000000000000000e+00,3.599796142578125000e+02,-1.096214771270751953e+01,2.999999907364562013e+00
9.750809478759765625e+01,4.947972774505615234e+00,1.330224573612213135e-01,0.000000000000000000e+00,3.599796142578125000e+02,-1.096214771270751953e+01,2.999999907364562013e+00
9.750809478759765625e+01,4.947972774505615234e+00,1.330224573612213135e-01,0.000000000000000000e+00,3.599796142578125000e+02,-1.096214771270751953e+01,2.999999907364562013e+00
9.765561676025390625e+01,4.920847415924072266e+00,1.330224573612213135e-01,0.000000000000000000e+00,3.599796142578125000e+02,-1.029281902313232422e+01,2.999999907364562013e+00
9.765561676025390625e+01,4.920847415924072266e+00,1.330224573612213135e-01,0.000000000000000000e+00,3.599796142578125000e+02,-1.029281902313232422e+01,2.999999907364562013e+00
9.765561676025390625e+01,4.920847415924072266e+00,1.330224573612213135e-01,0.000000000000000000e+00,3.599796142578125000e+02,-1.029281902313232422e+01,2.999999907364562013e+00
9.765561676025390625e+01,4.920847415924072266e+00,1.330224573612213135e-01,0.000000000000000000e+00,3.599796142578125000e+02,-1.029281902313232422e+01,2.999999907364562013e+00
9.780319976806640625e+01,4.894045352935791016e+00,1.330224573612213135e-01,0.000000000000000000e+00,3.599796142578125000e+02,-1.029247665405273438e+01,2.999999907364562013e+00
9.780319976806640625e+01,4.894045352935791016e+00,1.330224573612213135e-01,0.000000000000000000e+00,3.599796142578125000e+02,-1.029247665405273438e+01,2.999999907364562013e+00
9.780319976806640625e+01,4.894045352935791016e+00,1.330224573612213135e-01,0.000000000000000000e+00,3.599796142578125000e+02,-1.029247665405273438e+01,2.999999907364562013e+00
9.780319976806640625e+01,4.894045352935791016e+00,1.330224573612213135e-01,0.000000000000000000e+00,3.599796142578125000e+02,-1.029247665405273438e+01,2.999999907364562013e+00
9.795079040527343750e+01,4.867289066314697266e+00,1.330224573612213135e-01,0.000000000000000000e+00,3.599796142578125000e+02,-1.015616321563720703e+01,2.999999947682481238e+00
9.795079040527343750e+01,4.867289066314697266e+00,1.330224573612213135e-01,0.000000000000000000e+00,3.599796142578125000e+02,-1.015616321563720703e+01,2.999999947682481238e+00
9.795079040527343750e+01,4.867289066314697266e+00,1.330224573612213135e-01,0.000000000000000000e+00,3.599796142578125000e+02,-1.015616321563720703e+01,2.999999947682481238e+00
9.795079040527343750e+01,4.867289066314697266e+00,1.330224573612213135e-01,0.000000000000000000e+00,3.599796142578125000e+02,-1.015616321563720703e+01,2.999999947682481238e+00
9.809844207763671875e+01,4.840836048126220703e+00,1.330224573612213135e-01,0.000000000000000000e+00,3.599796142578125000e+02,-1.015781974792480469e+01,2.999999960920152642e+00
9.809844207763671875e+01,4.840836048126220703e+00,1.330224573612213135e-01,0.000000000000000000e+00,3.599796142578125000e+02,-1.015781974792480469e+01,2.999999960920152642e+00
9.824609375000000000e+01,4.814382076263427734e+00,1.324578970670700073e-01,0.000000000000000000e+00,3.599663696289062500e+02,-1.015819931030273438e+01,2.999999926319045329e+00
9.824609375000000000e+01,4.814382076263427734e+00,1.324578970670700073e-01,0.000000000000000000e+00,3.599663696289062500e+02,-1.015819931030273438e+01,2.999999926319045329e+00
9.824609375000000000e+01,4.814382076263427734e+00,1.324578970670700073e-01,0.000000000000000000e+00,3.599663696289062500e+02,-1.015819931030273438e+01,2.999999926319045329e+00
